Incident_ID,Age,Gender,Race,School_Affiliation,Shooter_Outcome,Shooter_Died,Injury
19870114CALOL,18,Male,,Student,Attempted Suicide,No,Wounded
19861204MTFEL,14,Male,,Student,Fled/Apprehended,No,
19861008TXSOD,19,Male,,Student,Fled/Apprehended,No,
19861003CAMOM,19,Male,,Nonstudent Using Athletic Facilities/Attending Game,Fled/Apprehended,No,
19861003CAMOM,18,Male,,Nonstudent Using Athletic Facilities/Attending Game,Fled/Apprehended,No,
19861003CAMOM,17,Male,,Nonstudent Using Athletic Facilities/Attending Game,Fled/Apprehended,No,
19860918CABEB,18,Male,,Student,Surrendered,No,
19860912CAFAL,16,Male,,Student,Fled/Apprehended,No,
19860517TNMAN,16,Male,,Student,Fled/Apprehended,No,
19860516WYCOC,43,Male,White,No Relation,Suicide,Yes,Suicide
19860516WYCOC,47,Female,White,No Relation,Apprehended/Killed by LE,No,Wounded
19860515GACAA,Teen,,,Student,Surrendered,No,
19860509NCPIF,17,Male,,Student,Apprehended/Killed by LE,No,
19860506PAMOK,16,Male,,Student,Surrendered,No,
19860429MOSES,16,Male,,Student,Surrendered,No,
19860423FLCHM,17,Male,,Student,Surrendered,No,
19860306ILTHD,14,Male,,Student,Surrendered,No,
19860224LABOS,13,Male,,Student,Suicide,Yes,Suicide
19860129MDLAB,14,Male,,Student,Fled/Apprehended,No,
19860117CAVAL,14,Male,,Student,Fled/Apprehended,No,
19860109NCNOD,17,Male,,Student,Fled/Apprehended,No,
19851210CTPOP,13,Male,,Student,Surrendered,No,
19851209PAARP,22,Male,,No Relation,Subdued by Students/Staff/Other,No,
19851203NHCOC,16,Male,White,Former Student,Apprehended/Killed by LE,Yes,Fatal
19851127ALCHB,16,Male,,Student,Suicide,Yes,Suicide
19851126WASPS,14,Female,,Student,Suicide,Yes,Suicide
19851022OHSOG,Adult,,,Police Officer/SRO,Law Enforcement,No,
19851018MIMUD,,,,Unknown,Fled/Escaped,No,
19851008MDLAB,18,Male,,Student,Fled/Apprehended,No,
19851008MDLAB,22,Male,,Relative,Fled/Apprehended,No,
19851008MDLAB,19,Male,,Former Student,Fled/Apprehended,No,
19850925OHTRT,16,Male,,Student,Fled/Apprehended,No,
19850920TXLAC,16,Male,,Student,Unknown,No,
19850909TXWHH,18,Male,,No Relation,Fled/Apprehended,No,
19850904VAEAR,12,Male,,Student,Fled/Apprehended,No,
19850724TXHIH,65,Female,,No Relation,Surrendered,No,
19850521ALALS,17,Male,,Former Student,Fled/Apprehended,No,
19850516FLPAB,15,Female,,Student,Attempted Suicide,No,Wounded
19850418TNSOS,18,Male,,Student,Apprehended/Killed by LE,No,
19850416TXMAA,31,Male,,Police Officer/SRO,Surrendered,No,
19850205CTAIH,18,Male,,Intimate Relationship,Fled/Escaped,No,
19850126MASTB,16,Male,,Student,Fled/Apprehended,No,
19850121KSGOG,14,Male,White,Student,Fled/Apprehended,No,
19850118TXARA,17,Male,White,Student,Suicide,Yes,Suicide
19841207MOEDS,17,Male,White,Student,Surrendered,No,
19841126MDMIR,16,Male,,Unknown,Fled/Apprehended,No,
19841109CTWIN,16,Male,,Student,Fled/Apprehended,No,
19841031LAEAG,16,Male,White,Student,Unknown,No,
19841030SCPEP,21,Male,,Intimate Relationship,Apprehended/Killed by LE,No,
19841024OHWEC,45,Female,White,Parent,Fled/Apprehended,No,
19841024MISOD,17,Male,,Student,Surrendered,No,
19841022MICED,16,Male,Black,Student,Fled/Apprehended,No,
19841021PAWYE,,Male,,Unknown,Unknown,No,
19840928TXRIN,21,Male,White,Former Student,Surrendered,No,
19840928TXMIH,,,,Unknown,Fled/Escaped,No,
19840831LABOS,,Male,,Gang Member,Fled/Escaped,No,
19840710MIMUD,Adult,Male,,No Relation,Fled/Escaped,No,
19840522OHCLC,18,Male,,Student,Surrendered,No,
19840518CANON,17,Male,,Student,Subdued by Students/Staff/Other,No,
19840517TXBOH,18,Male,,Student,Suicide,Yes,Suicide
19840517IASOP,17,Male,,Student,Suicide,Yes,Suicide
19840515MTCMG,18,Male,,Student,Attempted Suicide,No,Wounded
19840426NCROW,11,Male,,Student,Attempted Suicide,No,Wounded
19840420MIPRD,13,,,Student,Unknown,No,
19840405LACLC,17,Male,Black,Student,Unknown,No,
19840224CA49L,28,Male,Black,Former Student,Suicide,Yes,Suicide
19840221TXSHH,16,Male,,Student,Surrendered,No,
19840206KYCEL,16,Male,,Student,Fled/Apprehended,No,
19840105MDLAB,,Male,,Unknown,Fled/Escaped,No,
19831216ILBOR,15,Male,,Student,Fled/Apprehended,No,
19831202INCRC,17,Male,,Student,Fled/Apprehended,No,
19831118MDHAB,17,Male,Black,Student,Fled/Apprehended,No,
19831117ILJAC,14,Male,,Gang Member,Fled/Apprehended,No,
19831108MIHIH,15,Male,,Student,Surrendered,No,
19831022MDCAB,18,Male,,Unknown,Fled/Apprehended,No,
19831007CACOL,17,Male,,Student,Fled/Apprehended,No,
19830930TXTET,20,Male,,Former Student,Fled/Apprehended,No,
19830921MDWAB,18,Male,,Student,Surrendered,No,Wounded
19830912MIHED,16,Male,Black,Student,Fled/Escaped,No,
19830912CAMAC,Teen,Male,,Student,Fled/Apprehended,No,
19830912CAMAC,Teen,Male,,Student,Fled/Apprehended,No,
19830526PAGRJ,17,Male,,Student,Suicide,Yes,Suicide
19830523OHMAM,15,Male,,Student,Fled/Apprehended,No,
19830518FLNOM,22,Male,Black,No Relation,Fled/Apprehended,No,
19830516TXLAD,41,Male,,No Relation,Fled/Apprehended,No,
19830516NYBRN,24,Male,,Former Teacher,Suicide,Yes,Suicide
19830421MOBES,Adult,Male,,Unknown,Fled/Escaped,No,
19830331ILSAC,11,Male,,Student,Surrendered,No,
19830202NMALA,,Male,,Unknown,Fled/Escaped,No,
19830201TNRIM,16,Male,,Student,Surrendered,No,Wounded
19830131FLDED,16,Female,,Student,Attempted Suicide,No,Wounded
19830130TXWEC,,Male,,Unknown,Fled/Apprehended,No,
19830128MDWIB,14,Male,,Student,Surrendered,No,Wounded
19830120MOPAB,14,Male,White,Student,Suicide,Yes,Suicide
19830118TXJOH,21,Male,,Student,Suicide,Yes,Suicide
19821220MIFID,Adult,Male,,Unknown,Fled/Escaped,No,
19821206ALHUH,17,Male,,Student,Suicide,Yes,Suicide
19821112MSWIJ,20,Male,,Intimate Relationship,Suicide,Yes,Suicide
19821108MICOD,15,Male,,Student,Surrendered,No,
19821101NYELE,16,Male,,Student,Fled/Escaped,No,
19820915ARSOP,12,Male,,Student,Attempted Suicide,No,Wounded
19820910VALAB,18,Male,,Former Student,Surrendered,No,
19820527NVGAL,Teen,Male,,Unknown,Fled/Escaped,No,
19820527NVGAL,Teen,Male,,Unknown,Fled/Escaped,No,
19820527NVGAL,Teen,Male,,Unknown,Fled/Escaped,No,
19820430FLANA,19,Male,,Student,Fled/Apprehended,No,
19820429GARUE,16,Male,White,Student,Surrendered,No,Wounded
19820415MDFOB,Teen,Male,,Unknown,Fled/Apprehended,No,
19820407CODEL,14,Male,White,Student,Unknown,No,
19820319NVVAL,17,Male,Black,Student,Fled/Apprehended,No,
19820317OHLOL,17,Male,,Student,Attempted Suicide,No,Wounded
19820315ORSPS,14,Male,,Student,Suicide,Yes,Suicide
19820209LAJON,16,Male,,Former Student,Fled/Apprehended,No,Wounded
19820209LAJON,15,Male,,Former Student,Fled/Apprehended,No,Wounded
19820208MADOD,19,Male,Black,Student,Fled/Apprehended,No,
19820205TNHAM,,Male,,Unknown,Fled/Escaped,No,
19811223NYJAB,Teen,Male,,Student,Fled/Escaped,No,
19811216TXUNH,17,Male,,Student,Fled/Apprehended,No,
19811209NYGEB,,Male,,Unknown,Fled/Escaped,No,
19811013CTHAH,16,Male,,Student,Fled/Apprehended,No,
19810913MDABA,Adult,,,Police Officer/SRO,Law Enforcement,No,
19810908FLSTW,12,Male,,Student,Fled/Apprehended,No,Wounded
19810904NMHOS,16,Male,,Student,Fled/Apprehended,No,
19810901PAWIP,,Male,,Unknown,Fled/Escaped,No,
19810515LANEN,42,Male,,Other Staff,Surrendered,No,
19810407MSPOP,,,,Unknown,Fled/Escaped,No,
19810402OHALC,14,Male,,Student,Fled/Apprehended,No,
19810328FLDIF,18,Male,,Student,Fled/Apprehended,No,
19810303INMAI,15,Male,,Student,Fled/Apprehended,No,
19810210CAMAL,19,Male,,Unknown,Fled/Apprehended,No,
19810210ARLIL,16,Male,,Student,Fled/Apprehended,No,
19810122MDFRB,17,Male,,Student,Fled/Apprehended,No,
19810121OHWIB,14,Male,White,Student,Fled/Apprehended,No,
19801212OHLOL,14,Male,,Student,Surrendered,No,
19801212ALPAB,15,Male,,No Relation,Fled/Apprehended,No,
19801117TXEAF,16,Male,,Student,Subdued by Students/Staff/Other,No,
19801031ALHUH,17,Male,,Student,Suicide,Yes,Suicide
19801013ALCET,17,Male,,Student,Fled/Apprehended,No,
19800926CTBRB,19,Male,,Former Student,Fled/Escaped,No,
19800911ALJOM,29,Female,,Teacher,Surrendered,No,
19800910DCSPW,18,Male,,Student,Surrendered,No,
19800908FLFOJ,Teen,Male,,Student,Fled/Apprehended,No,
19800902CAWHL,18,Male,White,No Relation,Fled/Apprehended,No,
19800530NYCLB,15,Male,,Student,Fled/Apprehended,No,Wounded
19800417VACAC,53,Male,,Intimate Relationship,Surrendered,No,
19800331MDFRB,16,Male,Black,Former Student,Fled/Apprehended,No,
19800320TXJLD,30,Male,,Unknown,Fled/Apprehended,No,
19800215MSHUM,32,Male,,Intimate Relationship,Fled/Apprehended,No,
19800211INARI,17,Male,,Student,Fled/Apprehended,No,
19800211INARI,19,Male,,Student,Fled/Apprehended,No,
19800207TXVAL,9,Male,,Student,Surrendered,No,
19800201DCLAW,9,Male,,Student,Surrendered,No,
19800129VALAW,17,Male,,Student,Attempted Suicide,No,Wounded
19800107ARSTS,16,Male,White,Student,Surrendered,No,
19791221MOBLS,14,Male,,Student,Fled/Apprehended,No,
19791203MDEAB,Teen,Male,,Student,Fled/Escaped,No,
19791203MDEAB,Teen,Male,,Student,Fled/Escaped,No,
19791203MDEAB,Teen,Male,,Student,Fled/Escaped,No,
19791203MDEAB,Teen,Male,,Student,Fled/Escaped,No,
19791130TXUNL,14,Male,,Student,Surrendered,No,
19791105INWAI,18,Male,,Student,Fled/Apprehended,No,
19791023MOOFS,16,Male,,Student,Fled/Apprehended,No,
19790928MACHC,Teen,Male,White,Unknown,Fled/Escaped,No,
19790928MACHC,Teen,Male,White,Unknown,Fled/Escaped,No,
20000926LACAN,13,Male,,Student,Surrendered,No,Wounded
20000926LACAN,15,Male,,Student,Surrendered,No,Wounded
19790614OHNEN,13,Male,,Unknown,Fled/Apprehended,No,
19790426TXAZA,14,Male,,Student,Fled/Apprehended,No,
19790425PAMAH,,,,Unknown,Unknown,No,
19790416WIWIM,28,Male,,Other Staff,Surrendered,No,
19790328CALOL,19,Male,,Unknown,Fled/Apprehended,No,
19790314FLMCM,Teen,Male,Black,Unknown,Fled/Apprehended,No,
19790226CABAB,18,Male,White,Student,Fled/Apprehended,No,
19790129CAGRS,16,Female,White,No Relation,Apprehended/Killed by LE,No,
19781214CTWIN,17,Male,,No Relation,Apprehended/Killed by LE,No,
19781129NYPAN,15,Male,,Student,Fled/Apprehended,No,
19781017MOUNU,Teen,Male,White,Former Student,Fled/Escaped,No,
19781017ALLAL,13,Male,White,Student,Fled/Apprehended,No,
19780610MAWEW,17,Male,,Student,Attempted Suicide,No,Wounded
19780607DEDOD,17,Male,,Student,Unknown,No,
19780519PADOP,,,,Unknown,Fled/Escaped,No,
19780518TXMUA,13,Male,White,Student,Fled/Apprehended,No,
19780428ILRIN,Teen,Male,,Student,Unknown,No,
19780426TXPAD,56,Female,,Relative,Surrendered,No,
19780414MIFOD,16,Male,,Student,Unknown,No,
19780329TNGAN,Adult,Male,Black,Other Staff,Surrendered,No,
19780309CAMOS,14,Male,,No Relation,Surrendered,No,
19780222MIEVL,15,Male,White,Student,Surrendered,No,
19780209WVHAS,15,Male,White,Student,Fled/Apprehended,No,
19780111KYCHH,16,Male,,Student,Subdued by Students/Staff/Other,No,
19771215MABLC,,Male,,Unknown,Fled/Escaped,No,
19771212FLWEW,41,Male,,Other Staff,Surrendered,No,
19771209CAPES,40,Male,,Intimate Relationship,Subdued by Students/Staff/Other,No,
19771129MOVAS,18,Male,,Student,Unknown,No,
19771129MOHAS,19,Male,,Former Student,Apprehended/Killed by LE,No,
19770711COSOC,15,,,Student,Fled/Escaped,No,
19770622ILHOC,Teen,,,Unknown,Fled/Escaped,No,
19770517FLSTC,22,Male,,No Relation,Fled/Apprehended,No,
19770418TNPIN,46,Male,,Unknown,Fled/Apprehended,No,
19770407TXWHW,17,Male,,Student,Unknown,No,
19770321NYPAH,18,Male,,Other Staff,Apprehended/Killed by LE,No,
19770308ILCOE,16,Male,,Student,Fled/Apprehended,No,
19770228TXHOA,15,Male,,Student,Unknown,No,
19770228MOROS,19,Male,,Student,Unknown,No,
19770209ILFEC,14,Male,,Student,Fled/Apprehended,No,
19770113ILOLB,15,Male,,Student,Subdued by Students/Staff/Other,No,
19761210MOFRS,11,Male,,Student,Surrendered,No,
19761110MIBUD,46,Male,,Intimate Relationship,Fled/Apprehended,No,
19760920NCGUG,38,Male,,No Relation,Suicide,Yes,Suicide
19760602MDMTC,,,,Unknown,Fled/Escaped,No,
19760514FLPAW,17,Male,,Former Student,Apprehended/Killed by LE,No,
19760513MOMAS,15,Male,,Student,Subdued by Students/Staff/Other,No,
19760412TXODF,15,Male,,Student,Fled/Apprehended,No,
19760212MIMUD,Teen,Male,,Other Student,Fled/Escaped,No,
19760212MIMUD,Teen,Male,,Other Student,Fled/Escaped,No,
19760212MIMUD,Teen,Male,,Other Student,Fled/Escaped,No,
19760212MIMUD,Teen,Male,,Other Student,Fled/Escaped,No,
19760212MIMUD,Teen,Male,,Other Student,Fled/Escaped,No,
19760212MIMUD,Teen,Male,,Other Student,Fled/Escaped,No,
19760206FLESP,,,,Unknown,Fled/Escaped,No,
19760123OHCOC,17,Male,,Student,Fled/Apprehended,No,
19760101AZCAP,,,,Unknown,Fled/Escaped,No,
19751218CAORS,16,Male,,Student,Fled/Escaped,No,
19751024GAMUA,15,Male,,Student,Fled/Apprehended,No,
19751001NMHEA,35,Male,,Unknown,Surrendered,No,
19750911OKGRO,15,Male,White,Student,Unknown,No,
19750711MOCES,18,Male,,Student,Fled/Apprehended,No,
19750709ILDEC,Adult,Male,Black,Intimate Relationship,Fled/Apprehended,No,
19750527MIPID,9,Male,,Student,Fled/Apprehended,No,
19750515MOROS,13,Male,,Student,Fled/Apprehended,No,
19750321VAFAR,18,Male,,No Relation,Other,No,
19750321OHPAD,15,Male,,No Relation,Fled/Escaped,No,
19750318MOSUS,19,Male,,Unknown,Fled/Apprehended,No,
19750312TXJOH,Teen,,,Student,Fled/Escaped,No,
19750224NJSTP,24,Male,,Former Student,Fled/Apprehended,No,
19750207NYBOM,16,Male,,Student,Attempted Suicide,No,Wounded
19741230NYOLO,17,Male,White,Student,Apprehended/Killed by LE,No,
19741218CAMAL,17,Male,,No Relation,Fled/Escaped,No,
19741125SCCAC,Teen,Male,,Student,Fled/Escaped,No,
19741125SCCAC,Teen,Male,,Student,Fled/Escaped,No,
19741121ARBOL,15,Male,,Student,Surrendered,No,
19741118SCCAC,,Male,,No Relation,Fled/Escaped,No,
19741021MDDOB,15,Male,,No Relation,Fled/Apprehended,No,
19741007LADEH,17,Male,Black,Student,Apprehended/Killed by LE,No,
19740925CASAL,17,Male,,Student,Fled/Apprehended,No,
19740923CAJED,Teen,Male,,Student,Fled/Apprehended,No,
19740923CAJED,Teen,Male,,Student,Fled/Apprehended,No,
19740923CAJED,Teen,Male,,Student,Fled/Apprehended,No,
19740519FLHIO,35,Male,,Intimate Relationship,Fled/Apprehended,No,
19740510TNCHR,20,Male,,Student,Surrendered,No,
19740402CTSTB,,,,Unknown,Fled/Escaped,No,
19740322INBRB,17,Male,White,Student,Surrendered,No,
19740207CAJAO,24,Male,Black,No Relation,Fled/Apprehended,No,
19740122CALOL,15,Male,,No Relation,Fled/Apprehended,No,
19740117ILBAC,14,Male,,Former Student,Subdued by Students/Staff/Other,No,
19731213OHHUC,16,Male,,Student,Fled/Apprehended,No,
19731206CAFRL,,,,Student,Fled/Apprehended,No,
19731109CALOL,Teen,Male,,Unknown,Fled/Apprehended,No,
19731108ILWOC,16,Male,,Student,Fled/Apprehended,No,
19731031MONOS,18,Male,,No Relation,Fled/Apprehended,No,
19731024MNCEM,17,Male,,Student,Fled/Apprehended,No,
19731023OHBAB,17,Male,White,Student,Fled/Apprehended,No,
19731023MOSUS,14,Male,,Unknown,Fled/Apprehended,No,
19731023MOSUS,Teen,Male,,Unknown,Fled/Apprehended,No,
19731019MOBES,14,Male,,Student,Fled/Apprehended,No,
19731002ILELA,17,Male,,Student,Suicide,Yes,Suicide
19730423KYJAH,Adult,Male,,No Relation,Fled/Escaped,No,
19730928CAWIL,16,Male,,Student,Apprehended/Killed by SRO,No,Wounded
19730501OHRAY,15,Male,,Student,Fled/Apprehended,No,
19730405CALOL,,Male,,Student,Fled/Escaped,No,
19730226VAARR,18,Male,Black,Student,Fled/Apprehended,No,
19730212ALBOM,19,Male,,No Relation,Fled/Apprehended,No,
19730131NCCUB,17,Male,,Student,Fled/Apprehended,No,
19730118CAJOL,19,Male,,Unknown,Fled/Apprehended,No,
19730118CAJOL,18,Male,,Unknown,Fled/Apprehended,No,
19730105NCSOS,Teen,Male,Black,Student,Fled/Apprehended,No,
19721129FLMIM,Teen,Male,,Unknown,Fled/Escaped,No,
19721127MIPOP,16,Male,Black,Student,Fled/Apprehended,No,
19721111CAJEL,Teen,Male,,Other Student,Fled/Apprehended,No,
19721111CAJEL,Teen,Male,,Other Student,Fled/Apprehended,No,
19720921OHTHA,18,Male,,Former Student,Fled/Apprehended,No,
19720919TXCUH,33,Male,,Teacher,Fled/Apprehended,No,
19720915MISAS,17,Male,,Student,Fled/Apprehended,No,
19720914TXFRH,16,Male,,Student,Fled/Apprehended,No,
19720505INDEI,16,Female,White,Student,Surrendered,No,
19720504NVLIR,53,Male,White,Teacher,Fled/Escaped,No,
19720412LAEAG,28,Male,,Teacher,Suicide,Yes,Suicide
19720313TXUNH,15,Male,,Student,Surrendered,No,
19720228CAMAL,14,Male,,Student,Unknown,No,
19720215ILKEC,21,Male,,Nonstudent,Apprehended/Killed by LE,Yes,Fatal
19720214ILCAC,,Male,,Student,Fled/Escaped,No,
19720126MDHAB,17,Male,,Student,Fled/Apprehended,No,
19720126MDGWB,Teen,Male,,Student,Unknown,No,
19720124OHSTS,16,Male,White,Student,Surrendered,No,
19720105DCPAW,61,Male,,Teacher,Subdued by Students/Staff/Other,No,
19711213MDCAB,17,Male,,Student,Fled/Apprehended,No,
19711206CALOL,14,Male,Hispanic,Student,Fled/Apprehended,No,
19711206CALOL,14,Male,Hispanic,Student,Fled/Apprehended,No,
19711124MDEDB,17,Male,,Student,Fled/Apprehended,No,
19711108OKGRT,63,Male,,Other Staff,Unknown,No,
19711103NMCAC,22,Male,,Former Student,Suicide,Yes,Suicide
19711029MDFRB,Teen,Male,,Student,Fled/Escaped,No,
19711029MDFRB,Teen,Male,,Student,Fled/Escaped,No,
19711029MDFOB,17,Male,,Former Student,Fled/Escaped,No,
19711028MDCIB,,Male,,Student,Fled/Escaped,No,
19710929VAPEP,14,Male,Black,Student,Subdued by Students/Staff/Other,No,
19710928MNCEM,18,Male,,No Relation,Fled/Apprehended,No,
19710924NYMCB,Teen,,,Student,Unknown,No,
19710909TXDUL,15,Male,White,Student,Fled/Apprehended,No,
19710820PAMOM,72,Male,White,Security Guard,Surrendered,No,
19710602NYEAE,13,Male,,Student,Suicide,Yes,Suicide
19710527MIBES,17,Male,,Student,Unknown,No,
19710405PAWIH,17,Male,,Student,Unknown,No,
19710309AZROT,13,Male,,Student,Unknown,No,
19710225OHFRC,Teen,Male,,Student,Fled/Apprehended,No,
19710210TXOAD,17,Male,,Student,Unknown,No,
19710205PAJOW,14,Male,,Student,Unknown,No,
19710202PAMOP,14,Male,Black,Student,Fled/Apprehended,No,
19701212WIXAA,Adult,,,Police Officer/SRO,Law Enforcement,No,
19701120ILHAC,15,Male,,Student,Fled/Apprehended,No,
19701027OHAPM,13,Male,,Student,Fled/Apprehended,No,
19701020TNWAN,13,Male,,Student,Unknown,No,
19701019TNBOM,17,Male,,Student,Fled/Apprehended,No,
19701005MIPOD,Teen,Male,,Student,Fled/Escaped,No,
19700928IACED,17,Male,,Student,Fled/Apprehended,No,
19700924IDMEM,,,,Unknown,Unknown,No,
19700914TNHAN,18,Male,Black,Student,Fled/Apprehended,No,
19700831FLALM,27,Male,Black,No Relation,Apprehended/Killed by LE,No,
19700828TXRIE,15,Male,,Student,Fled/Apprehended,No,
19700828TXRIE,16,Male,,Student,Fled/Apprehended,No,
19700515UTBEO,15,Male,White,Student,Unknown,No,
19700508FLCAD,18,Male,Hispanic,Student,Fled/Apprehended,No,
19700422DEPIW,16,Male,Hispanic,Student,Fled/Apprehended,No,
19700415ARPIP,18,Male,,No Relation,Fled/Apprehended,No,
19700415ARPIP,Teen,Male,,No Relation,Fled/Apprehended,No,
19700415ARPIP,Adult,Male,,No Relation,Fled/Apprehended,No,
19700415ARPIP,Adult,Male,,No Relation,Fled/Apprehended,No,
19700415ARPIP,Adult,Male,,No Relation,Fled/Apprehended,No,
19700415ARPIP,Adult,Male,,No Relation,Fled/Apprehended,No,
19700415ARPIP,Adult,Male,,No Relation,Fled/Apprehended,No,
19700415ARPIP,Adult,Male,,No Relation,Fled/Apprehended,No,
19700323CADAL,16,Male,Hispanic,Student,Surrendered,No,
19700323CADAL,44,Male,Hispanic,Police Officer/SRO,Surrendered,No,
19700206OHJOC,18,Male,Hispanic,Student,Unknown,No,
19700105DCUNW,,Male,,Student,Fled/Escaped,No,
19700105DCSOW,,Male,,Student,Surrendered,No,
19700105DCHIW,15,Male,,Student,Unknown,No,
19691119WITOT,14,Male,,Student,Surrendered,No,
19690513NCHAW,13,Male,,Student,Unknown,No,
19690425ILTIC,Teen,Male,,Student,Apprehended/Killed by LE,No,
19690123DCCAW,18,Male,,Student,Fled/Apprehended,No,
19690121KYSHL,16,Male,,Student,Fled/Apprehended,No,
19681010TNRIC,19,Male,Black,Student,Fled/Apprehended,No,
19680905ILPAC,18,Male,,Student,Fled/Apprehended,No,
19680905ILPAC,20,Male,,Student,Fled/Apprehended,No,
19680928ILTIC,Teen,Male,,Student,Unknown,No,
19680610CASAR,15,Male,,Student,Fled/Apprehended,No,
19680522FLCHM,15,Male,,Student,Unknown,No,
19680325NCHIH,16,Male,Native American/Alaska Native,Student,Fled/Apprehended,No,
19680212OKHOH,16,Male,White,Student,Unknown,No,
19680205ILBOC,17,Male,,Student,Fled/Apprehended,No,
19680202TXUNC,25,Male,,No Relation,Surrendered,No,
19680130FLMIM,16,Female,Black,Student,Surrendered,No,
19671023HIFAH,32,Male,,Former Student,Surrendered,No,
19671018PAGEP,18,Male,,Student,Fled/Apprehended,No,
19670921VTTUT,Adult,Male,,Other Staff,Other,No,
19670503ILWEN,18,Male,White,Former Student,Surrendered,No,
19670419TXTRF,18,Male,Hispanic,Student,Unknown,No,
19670324ILWAC,18,Male,,Student,Apprehended/Killed by LE,No,
19670127NCSTS,18,Male,,Student,Unknown,No,
19661108TNLAM,15,Male,Black,Student,Fled/Apprehended,No,
19661005MNGRG,15,Male,,Student,Surrendered,No,
19660922PAPHP,14,Male,Black,Student,Apprehended/Killed by LE,No,
19660922PAPHP,15,Male,Black,Student,Apprehended/Killed by LE,No,
19660828FLSEC,19,Male,,,Fled/Apprehended,No,
19660427NYBAB,16,Male,White,Student,Unknown,No,
19660328CAJOL,Adult,Male,White,Security Guard,Law Enforcement,No,
19660324CACAM,34,Male,,Other Staff,Subdued by Students/Staff/Other,Yes,Fatal
19660314TXCAW,57,Male,White,Security Guard,Law Enforcement,No,
19660311NCIRC,50,Male,,No Relation,Apprehended/Killed by LE,No,
20211116LAABA,Teen,Male,,Student,Fled/Escaped,No,
20211117CAORA,12,Female,,Student,Attempted Suicide,No,Wounded
19950327MIPED,Teen,,,Student,Fled/Escaped,No,
19950327MIDED,Teen,,,Student,Fled/Escaped,No,
19920609MIDED,,,,,Fled/Escaped,No,
20191022MIPOH,,,,No Relation,Fled/Escaped,No,
20211202PAWIP,,,,No Relation,Fled/Escaped,No,
19800502MINOD,,,,,Fled/Escaped,No,
19980406IDCLK,12,,,Student,Subdued by Students/Staff/Other,No,
19980408ADSAT,Adult,Male,,,Fled/Escaped,No,
19900124MIFID,Teen,Male,,Nonstudent,Fled/Escaped,No,
19750515MDLAU,Teen,Male,,Student,Fled/Escaped,No,
20220920MNMAM,Teen,Male,,Student,Suicide,Yes,Fatal
20220228GAJOJ,Teen,,,Student,Apprehended/Killed by LE,No,
20210304CTACN,,,,,Fled/Escaped,No,
