Incident_ID,Injury,Gender,School_Affiliation,Age,Race
19961014MOSUS,Fatal,Male,Student,17,
19961009ARJAS,Fatal,Male,Student,20,
19961004CASTP,Fatal,Male,Student,18,
19961004CASTP,Wounded,Male,Unknown,Teen,
19961002PASMP,Fatal,Female,Relative,19,
19961002PASMP,Fatal,Female,Parent,26,
19960925GADED,Fatal,Male,Teacher,49,
19960726CAJOL,Wounded,Male,Student,16,Hispanic
19960726CAJOL,Wounded,Female,Student,17,Hispanic
19960604CAWEH,,Male,Student,16,
19960522CACOC,Fatal,Male,Student,14,
19960514UTBIT,Wounded,Female,Bus Driver,Adult,
19960415DCMCW,Fatal,Male,Former Student,23,
19960411ALTAT,Fatal,Male,Student,18,
19960319NVSWL,Non-gunshot Injury,Male,Student,Teen,
19960319NVSWL,Non-gunshot Injury,Male,Student,Teen,
19960311NCNON,,Male,Student,15,White
19960229MOBES,Fatal,Female,Relative,1,Black
19960229MOBES,Fatal,Female,Student,15,Black
19960229MOBES,Wounded,Male,Bus Driver,60,Black
19960222GAJES,Fatal,Male,Student,17,Black
19960208CAMIM,Wounded,Male,Student,14,
19960202WAFRM,Fatal,Male,Student,14,
19960202WAFRM,Fatal,Female,Teacher,49,
19960202WAFRM,Fatal,Male,Student,14,
19960202WAFRM,Wounded,Female,Student,13,
19960126TNEAM,Fatal,Male,Student,15,Black
19960119DCWIW,Fatal,Male,Relative,14,Black
19960102PAGIG,,Male,Student,16,
19951128NYTHN,Fatal,Male,Student,17,
19951115TNRIL,Wounded,Female,Teacher,49,
19951115TNRIL,Fatal,Female,Teacher,58,
19951115TNRIL,Fatal,Female,Student,16,
19951102FLBLM,Non-gunshot Injury,,Student,Child,
19951030VAJOR,Wounded,Male,Student,Teen,
19951030VAJOR,Wounded,Female,Student,16,
19951030VAJOR,Wounded,Female,Student,16,
19951030VAJOR,Wounded,Female,Student,17,
19951023FLLAC,,Female,Student,16,
19951012SCBLB,Wounded,Male,Teacher,Adult,
19951012SCBLB,Fatal,Male,Teacher,Adult,
19950929FLTAT,Fatal,Male,Student,13,Black
19950927ALBLP,Wounded,Male,Student,18,
19950915KYGEW,,,Student,Teen,
19950914KSOLO,Wounded,Male,Student,Teen,
19950914KSOLO,Fatal,Male,Student,Teen,
19950914KSOLO,Fatal,Male,Former Student,Teen,
19950914KSOLO,Wounded,Male,Student,Teen,
19950914KSOLO,Wounded,Male,Student,Teen,
19950914KSOLO,Wounded,Male,Student,Teen,
19950912TNCYM,Fatal,Male,Student,15,
19950829TXMEL,Fatal,Female,Student,12,
19950614FLLAL,Wounded,Male,Former Student,Teen,
19950614FLLAL,Wounded,Female,Student,Teen,
19950327MIRED,Wounded,Female,Student,15,
19950303MIPED,Wounded,Male,Student,16,
19950208NECHS,Wounded,Male,Teacher,35,
19950202CAJOL,Fatal,Male,Student,Teen,
19950202CAJOL,Wounded,Male,Student,Teen,
19950124DCSPW,Wounded,Male,Student,16,
19950123CASAR,Fatal,Male,Principal/Vice-Principal,Adult,
19950112WAGAS,Wounded,Male,Student,Teen,
19950112WAGAS,Wounded,Female,Student,Teen,
19950110FLPAP,,Male,Student,Teen,
19950105DCCAW,Fatal,Male,Student,Teen,
19941207FLPAM,,Female,Student,Teen,
19941115WASTT,,Male,Student,Teen,
19941108IAWEM,Wounded,Female,Other Staff,Adult,
19941107OHWIW,Wounded,Male,Teacher,Adult,
19941107OHWIW,Wounded,Male,Police Officer/SRO,Adult,
19941107OHWIW,Fatal,Male,Other Staff,Adult,
19941107OHWIW,Wounded,Male,Principal/Vice-Principal,Adult,
19941107OHWIW,Wounded,Male,Teacher,Adult,
19941105CATHS,Fatal,Female,No Relation,Teen,
19941031CAALA,,Male,Student,Teen,
19941017ILHUC,Wounded,Female,Student,16,
19941012NCGRG,Wounded,Male,Principal/Vice-Principal,Adult,
19940922ORLEL,Wounded,Male,Student,15,
19940919CALOL,Wounded,Female,Student,16,
19940919CALOL,Wounded,Male,Student,16,
19940919CALOL,Wounded,Male,Student,16,
19940908NYSWA,Wounded,Male,Student,16,
19940907CAHOL,Fatal,Male,Student,17,
19940725IAOTO,Fatal,Male,Student,15,
19940724PAMAM,Fatal,Male,No Relation,23,
19940526KYLAU,,,,,
19940525NJLAW,,Female,Student,17,
19940525INLAS,Wounded,Male,Student,15,
19940502FLNON,Fatal,Female,Student,18,
19940421TNJTN,Fatal,Male,Student,13,Black
19940420INDIS,Wounded,Male,Student,14,Black
19940419DCELW,Fatal,Male,No Relation,21,
19940413CA49L,,Male,Student,10,
19940412MTMAB,Fatal,Male,Student,11,White
19940408MDLAU,Wounded,Male,Teacher,45,
19940405TXMCA,Wounded,Female,Student,18,
19940405TXMCA,Wounded,Female,Student,17,
19940325GAETC,,Male,Student,15,
19940323WABAS,Fatal,Male,Student,16,
19940323WABAS,Wounded,Female,Student,Teen,
19940315SCGOC,Fatal,Male,Student,18,
19940309DCEAW,Fatal,Male,Student,17,
19940303ALENB,Wounded,Male,Student,15,
19940301MOKEB,Fatal,Male,Other Staff,58,
19940301MOKEB,Fatal,Male,Other Staff,33,
19940218SCSPS,Wounded,Male,No Relation,24,
19940208MIOSD,Fatal,Male,Student,19,
19940131WAWHS,Fatal,Male,Teacher,45,
19940127CAWAS,Fatal,Male,Parent,22,Hispanic
19940126DCPAW,,,,,
19940126DCELW,,,,,
19940124SCEAC,Fatal,Male,Student,17,
19940121TXKEK,,Male,Student,17,
19940120CALOH,Fatal,Male,Student,17,
19931217MICHC,Fatal,Male,Other Staff,Adult,
19931217MICHC,Wounded,Male,Teacher,Adult,
19931217MICHC,Wounded,Male,Teacher,Adult,
19931215CACHS,Fatal,Male,Student,17,
19931208GABES,Fatal,Male,Student,15,
19931202CTNEN,Fatal,Male,Student,18,White
19931201WIWAW,Fatal,Male,Teacher,46,
19931111ILRIS,Fatal,Male,No Relation,14,
19931104MSBAB,Fatal,Male,Student,16,
19931104FLTEJ,Fatal,Male,Student,14,
19931104CTNEN,Fatal,Male,Student,18,
19931101ILSUC,Fatal,Male,Student,15,
19931018DCJHW,Wounded,Male,Student,13,
19931012DEDON,,Female,Student,16,
19930928MSCOG,Fatal,Male,Student,Teen,
19930925DCWEW,Fatal,Female,No Relation,4,
19930925DCWEW,Fatal,Male,No Relation,23,
19930917WYCES,Non-gunshot Injury,Male,Student,Teen,
19930917WYCES,Non-gunshot Injury,Male,Student,Teen,
19930917WYCES,Non-gunshot Injury,Male,Student,Teen,
19930917WYCES,Non-gunshot Injury,Female,Student,Teen,
19930917ILDOD,Fatal,Male,Nonstudent Using Athletic Facilities/Attending Game,Teen,
19930916ILROC,Fatal,,,Teen,
19930902TXROD,Fatal,Male,Student,15,Black
19930901KSJUJ,Wounded,Female,Student,14,
19930831GAHAA,Fatal,Male,Student,15,Black
19930803NYTHN,Wounded,Male,Student,18,
19930707CADOL,Fatal,Male,Student,15,
19930527LAFRN,Fatal,Male,Former Student,15,Black
19930524PAUPP,Fatal,Male,Student,16,
19930514TXNII,Fatal,Male,Student,17,
19930416WAMOT,,Female,No Relation,33,
19930416CAGRS,Fatal,Male,Other Staff,43,
19930415MAFOA,Fatal,Female,Other Staff,52,
19930403CAGRS,Fatal,Male,Student,16,
19930403CAGRS,Wounded,Male,Student,18,
19930325MOSUS,Fatal,Male,Student,17,
19930318GAHAH,Wounded,Male,Student,15,
19930318GAHAH,Fatal,Male,Student,17,
19930308VADOD,Fatal,Female,Teacher,45,White
19930226MAGLG,,Male,Student,15,
19930222CAREL,Fatal,Male,Student,17,
19930208MNMIM,,Male,Student,14,
19930208DCWAW,Fatal,Male,Student,21,
19930204GACLA,Fatal,Male,Student,Teen,
19930203SCLEL,Wounded,Male,Student,17,
19930203SCGAC,Wounded,Male,Student,20,
19930201WARER,,Male,Student,14,
19930201NYAMA,Fatal,Male,Nonstudent,17,
19930201NYAMA,Wounded,Male,Nonstudent,17,
19930121CAFAL,Fatal,Male,Student,17,
19930121CAFAL,Wounded,Male,Student,16,
19930118KYEAG,Fatal,Male,Teacher,48,
19930118KYEAG,Fatal,Female,Teacher,51,
19930112FLNOM,Fatal,Male,Student,18,Black
19930108PACRM,Wounded,Male,Student,15,
19930105NYBRB,Wounded,Male,Former Student,19,
19921214NYWAW,Wounded,Female,Teacher,49,
19921203ILWOC,Fatal,Male,No Relation,19,
19921203ILWOC,Wounded,Male,No Relation,25,
19921202PASOS,Wounded,,Student,Teen,
19921202PASOS,Wounded,,Student,Teen,
19921130ILORC,Wounded,Male,Student,16,
19921124ALROM,Wounded,Female,Student,18,
19921120ILTIC,Fatal,Male,Student,15,
19921120ILTIC,Wounded,Male,Student,17,
19921120ILTIC,Wounded,Male,Student,15,
19921116ALFAB,Fatal,Male,Student,16,
19921113TXLAC,Fatal,Female,Teacher,39,
19921110ILSHC,,Male,Student,13,
19921104MIMUD,Wounded,Male,No Relation,Teen,
19921104MIMUD,Wounded,Male,No Relation,Teen,
19921104MIMUD,Wounded,Male,No Relation,Teen,
19921104MIMAD,Wounded,Male,Student,16,
19921104MIFID,Wounded,,Student,Teen,
19921104MIFID,Wounded,,Student,Teen,
19921104MIFID,Wounded,,Student,Teen,
19921104MIFID,Wounded,,Student,Teen,
19921104MIFID,Wounded,,Student,Teen,
19921104MIFID,Wounded,,Student,Teen,
19921019NYEVB,Wounded,Female,Student,14,
19921019NYEVB,Wounded,Female,Student,14,
19921019NYEVB,Wounded,Male,Student,16,
19921013AZDET,Fatal,Male,Student,16,
19920930TXHOH,Fatal,Male,Gang Member,,
19920930TXHOH,Wounded,Male,Gang Member,,
19920930CAPAL,Fatal,Female,Student,16,Black
19920928CAHIS,Wounded,Male,Student,16,
19920928CAHIS,Wounded,Male,Student,18,
19920911TXPAA,Wounded,Male,Student,Teen,
19920911TXPAA,Wounded,Male,Student,Teen,
19920911TXPAA,Wounded,Male,Student,Teen,
19920911TXPAA,Wounded,Male,Student,Teen,
19920911TXPAA,Wounded,Male,Student,Teen,
19920911TXPAA,Wounded,Male,Student,Teen,
19920911TXPAA,Wounded,Male,Student,Teen,
19920606CAMEM,Wounded,Male,Former Student,23,
19920530DCARW,Wounded,Male,Student,18,
19920530DCARW,Wounded,Male,Student,15,
19920530DCARW,Wounded,,Student,Teen,
19920530DCARW,Wounded,,Student,Teen,
19920530DCARW,Fatal,Male,Rival School Student,Teen,
19920529CAVEL,Wounded,Male,Student,Teen,
19920529CAVEL,Wounded,Male,Student,Teen,
19920529CAVEL,Wounded,Male,Student,Teen,
19920514TXHUH,Wounded,Male,Student,Teen,
19920514CASIN,Wounded,Male,Student,Teen,
19920514CASIN,Wounded,Male,Student,Teen,
19920501CALIO,Wounded,,Student,Teen,
19920501CALIO,Wounded,,Student,Teen,
19920501CALIO,Wounded,,Student,Teen,
19920501CALIO,Wounded,,Student,Teen,
19920501CALIO,Wounded,,Teacher,Adult,
19920501CALIO,Fatal,Male,Teacher,Adult,
19920501CALIO,Wounded,,Student,Teen,
19920501CALIO,Fatal,Male,Student,16,
19920501CALIO,Wounded,,Student,Teen,
19920501CALIO,Wounded,,Student,Teen,
19920501CALIO,Fatal,Male,Student,17,
19920501CALIO,Wounded,,Student,Teen,
19920501CALIO,Wounded,,Student,Teen,
19920501CALIO,Fatal,Male,Student,Teen,
19920417TXLID,Fatal,Male,Former Student,Adult,
19920409FLFOF,Wounded,Male,Student,18,
19920331LAOPA,Fatal,Male,Student,Teen,
19920305OHHAO,Wounded,Male,Student,Teen,
19920226NYTHB,Fatal,Male,Student,16,
19920226NYTHB,Fatal,Male,Student,17,
19920224MDROB,Wounded,Male,Police Officer/SRO,Adult,
19920207VABON,Fatal,Male,Student,19,
19920207VABON,Wounded,Male,Student,18,
19920206OKDOO,Fatal,Male,Student,Teen,
19920131LAFRG,Wounded,Male,Student,13,
19920128LAFRG,Wounded,Male,Student,14,
19920117SCGRG,Wounded,Male,Student,18,
19911226NCWHW,Wounded,Male,Nonstudent Using Athletic Facilities/Attending Game,Adult,
19911226NCWHW,Wounded,Male,Nonstudent Using Athletic Facilities/Attending Game,Adult,
19911125NYTHB,Fatal,Male,Student,16,
19911125NYTHB,Wounded,Male,Teacher,48,
19911114TXMIH,Wounded,Male,Student,18,
19911111TXYSE,Fatal,Male,Student,15,
19911111TXYSE,Wounded,Male,Student,18,
19911106LAWAN,Fatal,Male,Student,Teen,
19911106LAWAN,Wounded,Male,Student,Teen,
19911023TXOAD,Fatal,Male,Student,Teen,
19911015TXGEP,Wounded,Male,Student,Teen,
19911015SCWOW,,,,,
19911015NHMOS,Wounded,,Student,Teen,
19911015NHMOS,Wounded,,Student,Teen,
19911011MAMAR,Wounded,Male,Nonstudent,17,Black
19911009NYJAB,Fatal,Male,Student,Teen,Black
19911004CAROL,,,,,
19911004CADOL,Wounded,Male,Student,Teen,
19911004CADOL,Wounded,Male,Student,Teen,
19911002TXSPH,Wounded,Male,Student,Teen,
19910918TXCRC,Fatal,Male,Student,17,
19910917ILWOC,Wounded,Male,Student,Teen,
19910913TXMAH,Fatal,Male,Student,Teen,
19910730CAENC,Wounded,Male,Student,Teen,
19910722CAWEL,Wounded,Male,Student,Teen,
19910521FLSCP,Wounded,Male,Student,Teen,
19910521FLSCP,Fatal,Female,Student,15,
19910521FLSCP,Wounded,Male,Student,Teen,
19910521CAROS,Fatal,Male,Student,Teen,
19910516KSCOK,Wounded,Male,Student,13,
19910516KSCOK,Wounded,Female,Student,13,
19910510OHFRC,Fatal,Male,Student,18,
19910423MSHUB,Wounded,Male,Student,16,
19910423CARAC,Fatal,Male,Student,11,
19910411SCNOR,,Female,Student,Teen,
19910325NCGAC,Fatal,Male,Former Student,21,
19910314SCWOP,Wounded,Female,Nonstudent Using Athletic Facilities/Attending Game,20,
19910314SCWOP,Wounded,Male,Nonstudent Using Athletic Facilities/Attending Game,20,
19910314SCWOP,Wounded,Female,Nonstudent Using Athletic Facilities/Attending Game,11,
19910314SCWOP,Wounded,Male,Nonstudent Using Athletic Facilities/Attending Game,20,
19910313ALSES,Wounded,Male,Student,18,
19910313ALSES,Wounded,Male,Student,17,
19910219LABON,Fatal,Male,Student,15,Black
19910219LABON,Wounded,Female,Student,18,Black
19910117TXHOD,Wounded,Female,Student,15,
19910108TXRIR,,Male,Student,16,White
19901213LASAS,,,,,
19901110TXJUD,Wounded,Male,Nonstudent Using Athletic Facilities/Attending Game,19,
19901030TXNAG,Wounded,Male,Principal/Vice-Principal,Adult,
19901029INCHC,,,,,
19891027CABAB,Wounded,Male,Student,Teen,
19891027CABAB,Wounded,Male,Student,Teen,
19901002TXWHD,Wounded,Female,Student,Teen,Hispanic
19900922ALLEB,Wounded,Male,No Relation,16,
19900922ALLEB,Wounded,Male,No Relation,19,
19900911TXSAS,Wounded,Male,Student,Teen,
19900911TXSAS,Wounded,Male,Student,Teen,
19900911TXSAS,Wounded,Male,Student,Teen,
19900827TXWHD,,,Student,Teen,
19900827NVELL,Fatal,Male,Student,Teen,
19900824NCMYC,Fatal,Male,Student,Teen,
19900531TXSUF,Wounded,Male,Student,Teen,
19900531TXSUF,Wounded,Male,Student,Teen,
19900520TNHIC,Fatal,Male,Principal/Vice-Principal,Adult,
19900504CAMOE,Fatal,Male,Student,15,White
19900504CAMOE,Wounded,Male,Student,15,Black
19900403TXSKD,Wounded,Male,Student,16,
19900327NYNEB,Wounded,Male,Student,Teen,
19900220OHTAC,Fatal,Male,Former Student,18,
19900116RICEP,Wounded,Male,Student,Teen,
19900116RICEP,Wounded,Female,Student,Teen,
19891212SCCHC,Wounded,Male,Student,15,
19891205TXWWD,Wounded,Male,Teacher,50,
19891205PASEM,Wounded,Male,Student,Teen,
19891204LACAS,Wounded,Male,Student,Teen,
19891122CACHO,Fatal,Male,Gang Member,20,Hispanic
19891115TXWOA,Wounded,Male,Principal/Vice-Principal,44,
19891113NYALN,Fatal,Male,Student,17,
19891031TXOLD,Wounded,Male,Student,14,
19891005CALOA,Wounded,Male,Student,14,
19890918KYJAM,,,,,
19890911AZDYE,Fatal,Male,Student,15,White
19890901VASAV,Wounded,Male,Student,15,
19890901VASAV,Wounded,Male,Student,17,
19890426TXAMD,Wounded,Male,Student,16,
19890303INWIG,Fatal,Male,Student,17,Black
19890210UTTHK,,Male,Principal/Vice-Principal,Adult,
19890209IDRIR,,,Student,Teen,
19890209IDRIR,,,Teacher,Adult,
19890209IDRIR,,Female,Student,14,
19890126DCWOW,Wounded,Male,Student,Teen,
19890126DCWOW,Wounded,Male,Student,Teen,
19890126DCWOW,Wounded,Male,Student,Teen,
19890126DCWOW,Wounded,Male,Student,Teen,
19890117CACLS,Wounded,,Student,Child,
19890117CACLS,Fatal,Male,Student,9,Asian
19890117CACLS,Wounded,,Student,Child,
19890117CACLS,Wounded,,Student,Child,
19890117CACLS,Wounded,,Student,Child,
19890117CACLS,Wounded,,Student,Child,
19890117CACLS,Wounded,Male,Student,6,White
19890117CACLS,Wounded,,Student,Child,
19890117CACLS,Wounded,,Student,Child,
19890117CACLS,Wounded,Female,Teacher,Adult,
19890117CACLS,Wounded,,Student,Child,
19890117CACLS,Wounded,,Student,Child,
19890117CACLS,Wounded,,Student,Child,
19890117CACLS,Wounded,Female,Student,7,Asian
19890117CACLS,Wounded,,Student,Child,
19890117CACLS,Wounded,,Student,Child,
19890117CACLS,Wounded,,Student,Child,
19890117CACLS,Fatal,Female,Student,8,Asian
19890117CACLS,Wounded,,Student,Child,
19890117CACLS,Wounded,,Student,Child,
19890117CACLS,Fatal,Female,Student,6,Asian
19890117CACLS,Wounded,,Student,Child,
19890117CACLS,Wounded,,Student,Child,
19890117CACLS,Wounded,,Student,Child,
19890117CACLS,Wounded,Male,Student,7,Asian
19890117CACLS,Wounded,,Student,Child,
19890117CACLS,Wounded,,Student,Child,
19890117CACLS,Fatal,Female,Student,6,Asian
19890117CACLS,Wounded,,Student,Child,
19890117CACLS,Wounded,,Student,Child,
19890117CACLS,Fatal,Female,Student,8,Asian
19890117CACLS,Wounded,,Student,Child,
19890117CACLS,Wounded,,Student,Child,
19890117CACLS,Wounded,,Student,Child,
19890117CACLS,Wounded,,Student,Child,
19890105ARHEL,Fatal,Male,Student,16,
19881216VAATV,Fatal,Female,Teacher,41,
19881216VAATV,Wounded,Male,Teacher,37,
19881122TXABA,Wounded,Male,Teacher,Adult,
19881107UTGLS,Wounded,Male,Student,Teen,
19881101FLPAJ,,Male,Student,18,
19881007TXDIP,Wounded,Female,Bus Driver,40,
19881007MDSOB,Wounded,Male,Student,17,
19881006ALMOM,Wounded,Female,Teacher,35,
19881005MDEDB,Wounded,Female,Student,15,
19881004LAISB,,,Other Staff,Adult,
19881004FLJEJ,Wounded,Female,Student,Teen,
19881004FLJEJ,Wounded,Female,Student,Teen,
19881004FLJEJ,Wounded,Female,Student,Teen,
19881004FLJEJ,Wounded,Female,Student,Teen,
19881004FLJEJ,Wounded,Female,Student,Teen,
19881003FLMAM,Wounded,Female,Student,Teen,
19880926SCOAG,Wounded,Female,Teacher,Adult,
19880926SCOAG,Fatal,Female,Student,8,Black
19880926SCOAG,Wounded,Male,Student,6,
19880926SCOAG,Fatal,Female,Student,8,Black
19880926SCOAG,Wounded,Female,Teacher,Adult,
19880926SCOAG,Wounded,,Student,8,
19880926SCOAG,Wounded,Female,Student,6,Black
19880926SCOAG,Wounded,,Student,8,
19880926SCOAG,Wounded,Female,Student,8,
19880926SCOAG,Wounded,,Student,8,
19880926SCOAG,Wounded,Female,Student,6,White
19880922ILMOC,Wounded,Male,No Relation,35,
19880922ILMOC,Fatal,Male,Other Staff,33,
19880922ILMOC,Fatal,Male,No Relation,26,
19880922ILMOC,Wounded,Male,Police Officer/SRO,38,Hispanic
19880922ILMOC,Fatal,Female,Police Officer/SRO,40,
19880922ILMOC,Fatal,Male,No Relation,41,
19880903TXLID,Wounded,Male,Student,15,
19880903TXLID,Wounded,Female,Student,15,
19880902NCGAC,Wounded,Female,Unknown,,
19880902NCGAC,Wounded,Male,Other Staff,42,
19880902NCGAC,Wounded,Male,Nonstudent Using Athletic Facilities/Attending Game,20,
19880902NCGAC,Wounded,Male,Student,18,
19880902GAGLA,Wounded,Male,Other Staff,Adult,
19880902GAGLA,Wounded,Male,Other Staff,Adult,
19880831SCWEA,Fatal,Male,Principal/Vice-Principal,35,
19880831MICED,Wounded,Male,Student,17,
19880711MSLAJ,Wounded,Male,Student,16,Black
19880710WISIM,Wounded,Male,Nonstudent Using Athletic Facilities/Attending Game,Adult,
19880630HIAIO,Wounded,Female,Teacher,41,White
19880617MIJOD,Wounded,Male,Student,15,
19880602MSWIJ,Wounded,Male,Student,17,
19880602MSWIJ,Wounded,Male,Student,18,
19880531NYPUB,Wounded,Female,Teacher,27,
19880520ILHUW,Wounded,Male,Student,Child,
19880520ILHUW,Wounded,Male,Student,Child,
19880520ILHUW,Fatal,Male,Student,8,
19880520ILHUW,Wounded,Male,Student,Child,
19880520ILHUW,Wounded,Male,No Relation,20,
19880520ILHUW,Wounded,Female,Student,Child,
19880520ILHUW,Wounded,Female,Student,Child,
19880516FLFOF,Wounded,Male,Student,14,
19880505ILMAC,Wounded,Male,Student,18,
19880324TXTRA,,,,,
19880323CACAS,,,,,
19880304MILED,Wounded,,Student,12,
19880226RIBRB,Wounded,Male,Student,15,
19880211FLPIL,Fatal,Male,Other Staff,Adult,
19880211FLPIL,Wounded,Male,Other Staff,22,
19880211FLPIL,Wounded,Female,Teacher,Adult,
19880202ALWET,,,,,
19880129TXREA,Fatal,Female,Student,17,Black
19880120LASIR,Fatal,Female,Student,17,
19880108PACRM,Wounded,Male,Student,15,
19880106FLGAT,,Female,Student,17,White
19880105PASPS,Wounded,Male,Nonstudent Using Athletic Facilities/Attending Game,17,
19871216TXMAK,,Male,Student,15,
19871215NYGRB,Wounded,Male,Student,16,
19871204NYEAN,Wounded,Female,Teacher,23,
19871202FLENJ,,,,,
19871130TXPES,Fatal,Female,Teacher,35,
19871114FLCLC,,Male,Student,18,
19871104MISOD,Wounded,Male,Student,16,
19871031SCANA,Wounded,,Student,Teen,
19871031SCANA,Wounded,,Student,Teen,
19871031SCANA,Wounded,,Student,Teen,
19871031SCANA,Wounded,,Student,Teen,
19871031SCANA,Wounded,,Student,Teen,
19871031SCANA,Wounded,,Student,Teen,
19871031SCANA,Wounded,,Student,Teen,
19871031SCANA,Wounded,,Student,Teen,
19871030NCSOK,Wounded,Male,Student,17,
19871030NCSOK,Wounded,Male,Student,16,
19871014ILDUC,Fatal,Male,Student,15,Black
19870928ILILL,Wounded,Male,Teacher,44,
19870513ILOAO,,Male,Student,17,
19870506FLLET,,Male,Student,15,
19870506ARMAJ,,Male,Student,15,
19870503INPII,Wounded,Male,Teacher,26,
19870430ORGRP,Fatal,Male,Student,17,
19870416MIMUD,Fatal,Male,Student,17,
19870416MIMUD,Wounded,Male,Student,17,
19870416MIMUD,Non-gunshot Injury,Female,Student,18,
19870330CAPAS,,Female,No Relation,44,
19870306TXRIE,Wounded,Female,Student,15,
19870302MODED,Fatal,Male,Student,13,
19870224NYMON,Wounded,Female,Parent,38,
19870213AZORM,Wounded,Male,Teacher,40,
19870213AZORM,Fatal,Male,Student,17,
19870213AZORM,Non-gunshot Injury,Female,Teacher,25,
19870213AZORM,Wounded,Male,Teacher,43,
19870210ARDAD,,Male,Student,17,
19870123MIRED,Wounded,Male,Student,15,
19870114CALOL,,Male,Student,18,
19861204MTFEL,Fatal,Female,Teacher,40,
19861204MTFEL,Wounded,Male,Teacher,36,
19861204MTFEL,Non-gunshot Injury,Female,Student,Teen,
19861204MTFEL,Non-gunshot Injury,Female,Student,Teen,
19861008TXSOD,Fatal,Male,Student,16,
19861003CAMOM,Wounded,Male,Student,14,
19861003CAMOM,Wounded,Female,Student,14,
19860918CABEB,Fatal,Female,Student,15,
19860912CAFAL,Fatal,Male,Former Student,18,
19860517TNMAN,Wounded,Male,Teacher,33,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860516WYCOC,Wounded,,Student,Child,
19860515GACAA,Wounded,Female,Student,6,
19860509NCPIF,Wounded,Male,Student,Teen,
19860509NCPIF,Wounded,Male,Student,Teen,
19860509NCPIF,Wounded,Male,Student,Teen,
19860429MOSES,Fatal,Female,Student,Teen,
19860423FLCHM,Wounded,Male,Student,15,
19860306ILTHD,Wounded,Female,Teacher,Adult,
19860224LABOS,,Male,Student,13,
19860129MDLAB,Fatal,Male,Student,16,
19860117CAVAL,Fatal,Male,Student,16,
19860109NCNOD,Fatal,Female,Student,17,
19851210CTPOP,Wounded,Male,Principal/Vice-Principal,Adult,
19851210CTPOP,Wounded,Female,Other Staff,53,
19851210CTPOP,Fatal,Male,Other Staff,36,
